subscription_id,user_id,plan_name,subscription_start_date,subscription_end_date,is_active,tenure_days,total_revenue,monthly_price,auto_renew,billing_cycle,last_payment_date,country,signup_source,device_type,age,cohort_month
s_000646,u_00646,Basic,2025-07-25,,1,345,117.42,9.99,True,yearly,2026-06-21,ES,mobile,desktop,36,2025-07
s_000647,u_00647,Pro,2024-07-19,2026-06-24,0,705,445.7,19.99,False,yearly,2026-06-01,FR,referral,desktop,52,2024-07
s_000648,u_00648,Pro,2025-04-24,,1,437,281.76,19.99,True,monthly,2026-06-21,UK,web,mobile,39,2025-04
s_000649,u_00649,Basic,2026-01-11,,1,175,54.23,9.99,True,monthly,2026-06-26,IT,mobile,desktop,40,2026-01
s_000650,u_00650,Basic,2025-11-17,2026-06-27,0,222,77.23,9.99,True,monthly,2026-06-17,FR,web,desktop,26,2025-11
s_000651,u_00651,Basic,2024-10-13,,1,630,191.82,9.99,True,yearly,2026-07-02,UK,referral,desktop,31,2024-10
s_000652,u_00652,Basic,2025-11-13,,1,234,78.05,9.99,True,yearly,2026-07-04,ES,mobile,mobile,56,2025-11
s_000653,u_00653,Basic,2025-09-11,2026-05-23,0,254,85.07,9.99,False,monthly,2026-05-23,IT,referral,desktop,61,2025-09
s_000654,u_00654,Basic,2025-01-26,,1,525,161.79,9.99,True,monthly,2026-07-04,FR,partner,mobile,58,2025-01
s_000655,u_00655,Pro,2025-09-22,,1,286,182.59,19.99,False,monthly,2026-06-30,ES,web,tablet,34,2025-09
s_000656,u_00656,Basic,2026-01-09,,1,177,53.73,9.99,True,yearly,2026-06-23,FR,web,desktop,25,2026-01
s_000657,u_00657,Pro,2024-12-05,,1,577,378.78,19.99,True,yearly,2026-06-25,ES,web,mobile,26,2024-12
s_000658,u_00658,Basic,2024-09-26,,1,647,226.41,9.99,True,monthly,2026-06-24,FR,web,mobile,38,2024-09
s_000659,u_00659,Pro,2024-08-31,,1,673,433.16,19.99,True,monthly,2026-06-24,UK,partner,desktop,44,2024-08
s_000660,u_00660,Basic,2024-03-09,,1,848,296.43,9.99,True,monthly,2026-06-12,UK,web,desktop,64,2024-03
s_000661,u_00661,Basic,2025-12-31,,1,186,57.22,9.99,True,monthly,2026-07-01,FR,mobile,mobile,64,2025-12
s_000662,u_00662,Basic,2025-04-28,,1,433,138.58,9.99,True,yearly,2026-06-25,ES,mobile,tablet,18,2025-04
s_000663,u_00663,Pro,2025-10-10,2026-05-27,0,229,157.98,19.99,True,monthly,2026-05-21,FR,web,desktop,54,2025-10
s_000664,u_00664,Basic,2024-04-21,,1,805,276.85,9.99,False,monthly,2026-07-02,FR,web,desktop,33,2024-04
s_000665,u_00665,Premium,2025-02-04,,1,516,653.7,39.99,True,monthly,2026-07-05,FR,mobile,mobile,28,2025-02
s_000666,u_00666,Basic,2026-01-25,,1,161,54.04,9.99,False,monthly,2026-06-28,IT,mobile,desktop,46,2026-01
s_000667,u_00667,Pro,2024-10-09,2026-04-24,0,562,386.81,19.99,False,yearly,2026-04-20,DE,web,mobile,19,2024-10
s_000668,u_00668,Basic,2025-11-11,,1,236,80.11,9.99,True,monthly,2026-06-30,NL,web,desktop,35,2025-11
s_000669,u_00669,Pro,2025-09-03,,1,305,202.73,19.99,True,yearly,2026-06-19,FR,mobile,mobile,46,2025-09
s_000670,u_00670,Basic,2024-09-04,,1,669,205.91,9.99,True,monthly,2026-06-16,UK,web,mobile,32,2024-09
s_000671,u_00671,Basic,2025-03-03,,1,489,148.64,9.99,True,monthly,2026-06-24,FR,referral,mobile,48,2025-03
s_000672,u_00672,Basic,2024-08-09,,1,695,229.96,9.99,True,monthly,2026-07-05,UK,web,mobile,41,2024-08
s_000673,u_00673,Basic,2025-01-09,,1,542,176.31,9.99,False,monthly,2026-06-18,NL,web,mobile,59,2025-01
s_000674,u_00674,Basic,2024-06-10,,1,755,235.56,9.99,True,monthly,2026-07-03,IT,web,mobile,27,2024-06
s_000675,u_00675,Premium,2025-01-07,,1,544,685.74,39.99,True,monthly,2026-07-05,UK,web,mobile,20,2025-01
s_000676,u_00676,Basic,2026-03-02,,1,125,40.23,9.99,True,monthly,2026-06-22,UK,web,desktop,45,2026-03
s_000677,u_00677,Basic,2026-02-17,,1,138,45.1,9.99,True,monthly,2026-06-26,NL,web,mobile,31,2026-02
s_000678,u_00678,Premium,2024-07-21,,1,714,913.58,39.99,True,monthly,2026-06-29,UK,partner,desktop,54,2024-07
s_000679,u_00679,Basic,2025-11-20,2026-06-28,0,220,70.19,9.99,True,monthly,2026-06-26,FR,web,mobile,22,2025-11
s_000680,u_00680,Basic,2025-06-17,,1,383,117.3,9.99,False,yearly,2026-07-05,UK,web,mobile,47,2025-06
s_000681,u_00681,Pro,2026-01-25,,1,161,111.17,19.99,True,yearly,2026-06-22,FR,web,desktop,69,2026-01
s_000682,u_00682,Premium,2025-08-13,,1,326,432.13,39.99,True,monthly,2026-06-26,FR,web,desktop,22,2025-08
s_000683,u_00683,Pro,2024-12-24,,1,558,343.4,19.99,True,monthly,2026-06-16,FR,mobile,desktop,33,2024-12
s_000684,u_00684,Basic,2025-11-24,,1,223,71.88,9.99,True,monthly,2026-07-05,UK,web,mobile,61,2025-11
s_000685,u_00685,Premium,2025-04-01,,1,460,591.47,39.99,False,yearly,2026-06-26,IT,mobile,desktop,45,2025-04
s_000686,u_00686,Basic,2024-02-08,,1,878,289.81,9.99,False,monthly,2026-07-03,FR,web,desktop,27,2024-02
s_000687,u_00687,Premium,2026-02-09,,1,146,194.25,39.99,False,monthly,2026-07-05,UK,partner,mobile,29,2026-02
s_000688,u_00688,Pro,2026-02-16,,1,139,92.99,19.99,True,monthly,2026-06-25,NL,web,mobile,57,2026-02
s_000689,u_00689,Premium,2025-09-03,,1,305,409.81,39.99,True,yearly,2026-06-18,DE,referral,desktop,62,2025-09
s_000690,u_00690,Basic,2024-06-26,,1,739,225.6,9.99,False,monthly,2026-07-03,UK,web,desktop,36,2024-06
s_000691,u_00691,Basic,2025-05-23,,1,408,128.81,9.99,True,monthly,2026-06-15,FR,web,tablet,42,2025-05
s_000692,u_00692,Pro,2024-11-09,,1,603,363.27,19.99,True,monthly,2026-06-24,ES,referral,mobile,58,2024-11
s_000693,u_00693,Basic,2025-11-05,,1,242,78.35,9.99,True,monthly,2026-06-24,FR,mobile,mobile,27,2025-11
s_000694,u_00694,Basic,2024-09-02,,1,671,215.81,9.99,True,yearly,2026-06-13,FR,mobile,desktop,28,2024-09
s_000695,u_00695,Premium,2026-02-16,,1,139,188.51,39.99,False,monthly,2026-06-28,ES,web,desktop,58,2026-02
s_000696,u_00696,Pro,2024-09-12,,1,661,408.06,19.99,True,monthly,2026-07-01,UK,mobile,desktop,27,2024-09
s_000697,u_00697,Basic,2025-12-10,,1,207,68.9,9.99,False,monthly,2026-06-17,DE,referral,mobile,58,2025-12
s_000698,u_00698,Basic,2024-05-27,2026-04-11,0,684,215.47,9.99,True,monthly,2026-03-21,UK,mobile,desktop,43,2024-05
s_000699,u_00699,Basic,2025-08-13,2026-06-15,0,306,97.55,9.99,True,monthly,2026-05-22,IT,web,desktop,69,2025-08
s_000700,u_00700,Basic,2025-11-15,,1,232,78.2,9.99,True,monthly,2026-06-25,FR,mobile,mobile,19,2025-11
s_000701,u_00701,Basic,2025-07-15,,1,355,107.97,9.99,True,yearly,2026-06-21,FR,mobile,tablet,67,2025-07
s_000702,u_00702,Pro,2025-12-08,,1,209,133.13,19.99,True,monthly,2026-06-14,FR,partner,mobile,29,2025-12
s_000703,u_00703,Pro,2025-12-10,2026-04-13,0,124,79.21,19.99,True,monthly,2026-04-06,FR,web,desktop,19,2025-12
s_000704,u_00704,Basic,2024-12-14,,1,568,190.87,9.99,True,monthly,2026-06-25,ES,web,desktop,55,2024-12
s_000705,u_00705,Basic,2025-08-14,,1,325,100.95,9.99,False,monthly,2026-06-21,FR,referral,desktop,45,2025-08
s_000706,u_00706,Pro,2025-07-02,,1,368,256.23,19.99,True,monthly,2026-06-20,UK,web,desktop,61,2025-07
s_000707,u_00707,Pro,2024-06-23,,1,742,519.67,19.99,True,monthly,2026-06-13,DE,mobile,desktop,23,2024-06
s_000708,u_00708,Premium,2026-01-11,,1,175,239.97,39.99,True,monthly,2026-06-24,DE,web,desktop,22,2026-01
s_000709,u_00709,Basic,2025-06-01,,1,399,125.87,9.99,False,monthly,2026-07-02,UK,web,mobile,47,2025-06
s_000710,u_00710,Pro,2025-11-17,,1,230,153.86,19.99,True,monthly,2026-07-02,UK,mobile,mobile,63,2025-11
s_000711,u_00711,Basic,2025-03-31,,1,461,140.38,9.99,True,monthly,2026-06-16,NL,web,tablet,39,2025-03
s_000712,u_00712,Basic,2025-07-16,,1,354,121.84,9.99,True,monthly,2026-06-25,IT,web,desktop,59,2025-07
s_000713,u_00713,Premium,2025-12-01,,1,216,282.72,39.99,True,monthly,2026-06-21,DE,mobile,desktop,65,2025-12
s_000714,u_00714,Basic,2026-02-14,,1,141,43.81,9.99,True,yearly,2026-06-22,ES,mobile,desktop,63,2026-02
s_000715,u_00715,Basic,2024-05-30,,1,766,242.41,9.99,True,monthly,2026-06-16,DE,referral,desktop,44,2024-05
s_000716,u_00716,Basic,2025-12-30,,1,187,63.86,9.99,False,monthly,2026-07-01,FR,web,desktop,54,2025-12
s_000717,u_00717,Basic,2024-07-19,,1,716,246.05,9.99,True,monthly,2026-07-02,UK,web,desktop,45,2024-07
s_000718,u_00718,Basic,2024-04-12,,1,814,265.41,9.99,True,monthly,2026-06-18,FR,partner,mobile,53,2024-04
s_000719,u_00719,Pro,2025-03-29,,1,463,300.54,19.99,True,monthly,2026-06-26,IT,web,desktop,47,2025-03
s_000720,u_00720,Basic,2025-07-29,,1,341,115.32,9.99,True,monthly,2026-06-16,NL,web,mobile,45,2025-07
s_000721,u_00721,Basic,2024-07-31,,1,704,240.38,9.99,True,monthly,2026-07-03,UK,web,desktop,40,2024-07
s_000722,u_00722,Premium,2024-02-20,,1,866,1172.73,39.99,True,monthly,2026-06-30,UK,web,desktop,51,2024-02
s_000723,u_00723,Basic,2026-01-10,2026-06-27,0,168,53.58,9.99,True,monthly,2026-06-06,FR,referral,desktop,57,2026-01
s_000724,u_00724,Premium,2024-02-18,,1,868,1154.08,39.99,True,monthly,2026-07-05,NL,mobile,desktop,65,2024-02
s_000725,u_00725,Basic,2024-03-14,,1,843,289.09,9.99,True,monthly,2026-06-16,FR,mobile,desktop,49,2024-03
s_000726,u_00726,Pro,2025-12-18,,1,199,122.97,19.99,False,monthly,2026-07-05,FR,web,tablet,23,2025-12
s_000727,u_00727,Basic,2025-12-07,,1,210,67.33,9.99,True,yearly,2026-07-03,FR,web,desktop,48,2025-12
s_000728,u_00728,Pro,2024-09-11,,1,662,401.35,19.99,True,monthly,2026-06-14,FR,web,desktop,34,2024-09
s_000729,u_00729,Basic,2026-02-16,,1,139,44.82,9.99,False,monthly,2026-07-03,UK,web,mobile,19,2026-02
s_000730,u_00730,Premium,2024-12-20,2026-04-29,0,495,670.29,39.99,False,monthly,2026-04-26,UK,web,desktop,21,2024-12
s_000731,u_00731,Basic,2026-02-27,,1,128,39.93,9.99,True,monthly,2026-06-22,FR,web,mobile,48,2026-02
s_000732,u_00732,Pro,2024-10-02,2026-04-07,0,552,360.93,19.99,False,yearly,2026-03-31,FR,web,desktop,67,2024-10
s_000733,u_00733,Basic,2025-10-13,,1,265,80.21,9.99,True,monthly,2026-06-28,FR,mobile,mobile,44,2025-10
s_000734,u_00734,Basic,2026-01-20,,1,166,57.54,9.99,True,monthly,2026-06-20,UK,mobile,desktop,41,2026-01
s_000735,u_00735,Basic,2026-02-21,,1,134,45.99,9.99,False,yearly,2026-06-24,FR,web,desktop,22,2026-02
s_000736,u_00736,Basic,2025-11-13,,1,234,76.59,9.99,False,monthly,2026-07-02,IT,web,mobile,53,2025-11
s_000737,u_00737,Basic,2025-02-03,,1,517,173.51,9.99,True,monthly,2026-06-25,FR,mobile,mobile,20,2025-02
s_000738,u_00738,Pro,2026-02-23,,1,132,81.14,19.99,True,monthly,2026-06-25,FR,mobile,desktop,61,2026-02
s_000739,u_00739,Basic,2024-07-16,2026-05-03,0,656,224.3,9.99,True,monthly,2026-04-20,UK,referral,mobile,60,2024-07
s_000740,u_00740,Basic,2024-12-13,,1,569,191.19,9.99,True,monthly,2026-06-28,UK,web,desktop,69,2024-12
s_000741,u_00741,Basic,2025-08-22,,1,317,97.21,9.99,False,monthly,2026-06-28,FR,referral,desktop,32,2025-08
s_000742,u_00742,Basic,2024-01-31,,1,886,309.28,9.99,True,monthly,2026-06-17,FR,web,desktop,26,2024-01
s_000743,u_00743,Basic,2024-10-30,,1,613,184.71,9.99,True,monthly,2026-06-30,ES,web,mobile,33,2024-10
s_000744,u_00744,Pro,2024-10-23,,1,620,411.42,19.99,True,monthly,2026-06-28,FR,web,desktop,59,2024-10
s_000745,u_00745,Basic,2025-12-01,,1,216,66.9,9.99,True,monthly,2026-07-03,UK,web,mobile,29,2025-12
s_000746,u_00746,Premium,2024-09-28,,1,645,867.91,39.99,True,monthly,2026-06-19,UK,web,desktop,64,2024-09
s_000747,u_00747,Basic,2025-01-19,,1,532,161.61,9.99,False,monthly,2026-06-19,FR,web,mobile,26,2025-01
s_000748,u_00748,Basic,2024-02-18,,1,868,263.96,9.99,True,monthly,2026-06-20,UK,mobile,mobile,20,2024-02
s_000749,u_00749,Premium,2025-04-04,,1,457,592.16,39.99,True,yearly,2026-07-02,DE,web,desktop,29,2025-04
s_000750,u_00750,Basic,2024-10-16,,1,627,219.39,9.99,True,monthly,2026-06-25,ES,web,desktop,57,2024-10
s_000751,u_00751,Basic,2025-07-06,2026-04-28,0,296,92.8,9.99,True,monthly,2026-04-09,FR,web,desktop,49,2025-07
s_000752,u_00752,Premium,2025-11-24,,1,223,296.17,39.99,True,monthly,2026-06-28,FR,web,mobile,36,2025-11
s_000753,u_00753,Premium,2026-01-05,,1,181,237.22,39.99,True,monthly,2026-06-26,FR,web,desktop,52,2026-01
s_000754,u_00754,Pro,2024-05-23,,1,773,529.32,19.99,True,monthly,2026-06-25,UK,web,desktop,51,2024-05
s_000755,u_00755,Basic,2024-09-03,,1,670,210.77,9.99,True,yearly,2026-06-17,IT,web,desktop,46,2024-09
s_000756,u_00756,Pro,2025-06-17,2026-06-04,0,352,230.62,19.99,False,monthly,2026-05-15,FR,mobile,mobile,44,2025-06
s_000757,u_00757,Premium,2024-10-06,,1,637,886.68,39.99,True,monthly,2026-06-26,FR,referral,desktop,23,2024-10
s_000758,u_00758,Premium,2025-11-19,,1,228,289.96,39.99,True,yearly,2026-06-16,NL,web,desktop,31,2025-11
s_000759,u_00759,Basic,2025-12-22,,1,195,63.04,9.99,True,monthly,2026-06-15,FR,mobile,tablet,45,2025-12
s_000760,u_00760,Basic,2025-02-22,,1,498,171.7,9.99,True,yearly,2026-06-23,UK,referral,desktop,25,2025-02
s_000761,u_00761,Basic,2024-11-19,2026-06-02,0,560,177.13,9.99,False,monthly,2026-05-11,IT,partner,mobile,42,2024-11
s_000762,u_00762,Basic,2024-03-21,2026-06-16,0,817,260.39,9.99,True,monthly,2026-06-10,FR,mobile,desktop,24,2024-03
s_000763,u_00763,Pro,2024-08-11,,1,693,437.29,19.99,True,yearly,2026-06-19,FR,referral,desktop,58,2024-08
s_000764,u_00764,Basic,2025-09-22,,1,286,97.62,9.99,True,monthly,2026-06-25,FR,referral,mobile,23,2025-09
s_000765,u_00765,Basic,2024-06-19,,1,746,258.59,9.99,False,monthly,2026-07-03,NL,mobile,mobile,22,2024-06
s_000766,u_00766,Basic,2025-03-15,,1,477,158.32,9.99,True,monthly,2026-06-27,FR,web,mobile,51,2025-03
s_000767,u_00767,Basic,2024-06-08,,1,757,250.78,9.99,True,monthly,2026-06-12,FR,web,desktop,29,2024-06
s_000768,u_00768,Basic,2025-11-20,,1,227,72.77,9.99,True,monthly,2026-06-13,FR,web,desktop,36,2025-11
s_000769,u_00769,Basic,2025-12-07,,1,210,63.37,9.99,True,monthly,2026-06-17,FR,web,desktop,34,2025-12
s_000770,u_00770,Basic,2025-11-04,2026-06-30,0,238,73.4,9.99,False,monthly,2026-06-16,IT,web,desktop,29,2025-11
s_000771,u_00771,Premium,2024-02-12,,1,874,1075.53,39.99,True,monthly,2026-06-18,FR,web,desktop,57,2024-02
s_000772,u_00772,Basic,2026-02-08,,1,147,45.21,9.99,True,monthly,2026-07-02,UK,mobile,desktop,53,2026-02
s_000773,u_00773,Basic,2024-03-23,,1,834,277.53,9.99,True,monthly,2026-06-29,UK,mobile,desktop,30,2024-03
s_000774,u_00774,Basic,2024-08-28,,1,676,207.51,9.99,False,monthly,2026-07-02,ES,referral,desktop,53,2024-08
s_000775,u_00775,Basic,2025-12-27,,1,190,58.06,9.99,True,monthly,2026-06-13,FR,web,desktop,55,2025-12
s_000776,u_00776,Basic,2024-05-15,,1,781,249.31,9.99,True,monthly,2026-06-21,ES,web,desktop,46,2024-05
s_000777,u_00777,Basic,2025-12-27,,1,190,59.62,9.99,False,monthly,2026-06-13,UK,mobile,mobile,48,2025-12
s_000778,u_00778,Basic,2025-12-31,,1,186,57.41,9.99,True,monthly,2026-06-26,FR,referral,mobile,66,2025-12
s_000779,u_00779,Basic,2025-01-10,,1,541,166.39,9.99,False,monthly,2026-06-26,DE,partner,desktop,41,2025-01
s_000780,u_00780,Pro,2025-09-04,,1,304,190.72,19.99,False,monthly,2026-06-20,ES,referral,mobile,38,2025-09
s_000781,u_00781,Basic,2025-08-15,,1,324,106.12,9.99,True,monthly,2026-06-22,FR,referral,mobile,46,2025-08
s_000782,u_00782,Basic,2025-11-04,,1,243,82.37,9.99,True,yearly,2026-06-27,NL,web,desktop,61,2025-11
s_000783,u_00783,Pro,2024-12-13,,1,569,390.41,19.99,True,yearly,2026-06-29,UK,web,desktop,54,2024-12
s_000784,u_00784,Basic,2026-01-21,2026-05-18,0,117,39.46,9.99,False,monthly,2026-05-17,UK,web,desktop,21,2026-01
s_000785,u_00785,Basic,2025-10-05,,1,273,90.72,9.99,False,yearly,2026-07-02,NL,mobile,desktop,41,2025-10
s_000786,u_00786,Basic,2025-01-15,,1,536,185.28,9.99,False,yearly,2026-07-05,UK,referral,mobile,56,2025-01
s_000787,u_00787,Basic,2025-03-28,,1,464,151.43,9.99,True,monthly,2026-07-03,DE,web,tablet,29,2025-03
s_000788,u_00788,Basic,2024-09-21,,1,652,216.36,9.99,True,monthly,2026-07-02,FR,mobile,desktop,69,2024-09
s_000789,u_00789,Premium,2025-10-22,,1,256,329.47,39.99,True,monthly,2026-07-05,DE,web,mobile,60,2025-10
s_000790,u_00790,Premium,2024-11-15,,1,597,756.57,39.99,True,monthly,2026-07-05,UK,web,desktop,62,2024-11
s_000791,u_00791,Premium,2024-08-10,,1,694,879.89,39.99,True,monthly,2026-06-16,FR,web,mobile,22,2024-08
s_000792,u_00792,Basic,2025-06-11,,1,389,119.77,9.99,False,monthly,2026-07-02,UK,web,mobile,48,2025-06
s_000793,u_00793,Basic,2025-09-25,2026-05-21,0,238,80.8,9.99,True,monthly,2026-05-19,FR,partner,desktop,45,2025-09
s_000794,u_00794,Basic,2025-01-31,,1,520,157.58,9.99,True,yearly,2026-06-13,FR,web,desktop,50,2025-01
s_000795,u_00795,Basic,2025-01-03,,1,548,183.04,9.99,True,monthly,2026-07-01,FR,referral,mobile,62,2025-01
s_000796,u_00796,Basic,2026-02-09,,1,146,50.4,9.99,True,monthly,2026-06-18,FR,mobile,tablet,36,2026-02
s_000797,u_00797,Basic,2025-01-15,,1,536,174.28,9.99,False,monthly,2026-06-20,FR,web,desktop,45,2025-01
s_000798,u_00798,Basic,2025-12-21,,1,196,59.73,9.99,True,monthly,2026-06-17,FR,web,desktop,53,2025-12
s_000799,u_00799,Basic,2025-01-16,,1,535,172.11,9.99,True,yearly,2026-06-21,DE,referral,desktop,57,2025-01
s_000800,u_00800,Basic,2024-03-16,,1,841,266.78,9.99,True,monthly,2026-06-24,IT,web,mobile,58,2024-03
